source_row,text_sha256,label,split,near_duplicate_group
250,6258137aa1fec81cf49200400c812e3dbf53ad3d68f506831b5145999cc029d1,LEGITIMATE,train,242
251,847eb7cc2f071aa7c77ae44ad7686360af2bb93ae67197309dc77ebcf1451d32,LEGITIMATE,train,243
252,92529dd11df103d55207785862dda1f469164d18439e990be311e3b9723e8be7,LEGITIMATE,test,244
253,62fa950bd9158e7842eec69a574232f7a52a11ac575fde808b420622852d540b,LEGITIMATE,train,245
254,15a092a0ab982b6e91d04d3d72090eeaa7e0b7ece0bba2611a0903eec598a394,LEGITIMATE,validation,246
255,4ca314f1d2c7438c7dcb2f82a96b5bfd439107360f7c9144c0d12776af3a3301,LEGITIMATE,train,247
257,dcc6d48b4b6744ed2791ced3bfc81eaa5dc256c83f90e9c180476d9ff73de83d,SCAM,train,248
258,e0908898fec59b90db054fd424d3bf0996ab902bca0b8018c4f2736ca376208e,LEGITIMATE,train,249
259,c6990debcf689da6edf50b590d5fb0deb751336f07bee185eb7e5c3092140080,LEGITIMATE,train,250
260,b0703b2bdb65068b43d07269bc27789681686b5e8fc40961898398f5a27e205d,SCAM,validation,251
261,08e29b03a9e85571afaae380a12fa67b54fc852a9701a68d20d3579969eaa988,LEGITIMATE,validation,252
262,1960a4f100c070093d80761a5b8e0623c395e0fdabfce3faee308024efabfa3d,LEGITIMATE,test,253
263,a1b5313b55e3903b2441fe98ab073cbf190865bd445983bf472c19393f54794f,LEGITIMATE,validation,254
264,6bd30f4871b0b824b977c8a41165df66d6044e8680925efacf36faff20e3fb1c,LEGITIMATE,train,255
265,233cf55879bfaf652824b91fc7871cdd538af55aac18eb46c8e915561f301422,LEGITIMATE,test,256
266,2d1a1117f79c97fd1ed0e4e58d97e8047314ad533287749cb54d1d388b7078a6,LEGITIMATE,test,257
267,1443526d64f5a2a0a56a11c08429dfcb1bd80249730ad425b393b1ac85d900bd,LEGITIMATE,test,258
268,fe4513d019f6e3f25f8d184ad3803ed18aad42d195b79855d75e12e9be50709e,LEGITIMATE,train,259
269,aeb6111f8a29b4e50e75dd1012ad5269ea89181c99abdc394951bf33d8e91726,LEGITIMATE,train,260
270,203a99919c3214257c0465b9fac8a101856118bad6087db365c193074951a927,LEGITIMATE,train,261
271,b3e021e511f1549d2e826bf702774bd701d6fcbf33318fc659710760fdc60a00,LEGITIMATE,train,262
272,fe2378ef50972fefe20f6f4710525f66c47e46707cd5e02058030d5a409ab3dd,SCAM,train,263
273,bdebcda1cbe2ab0d7aa8a85a099cf9427979ad8125c066c9b107edb4a4f26122,SCAM,train,264
274,574edf9b1de8c85c84aab6035154e0835731b4857a6fe2757f9b127523709d0a,SPAM,test,265
275,126040a00cbd5f54f86582b5ae6825c56af242285199defb25b8d8d2a4d0b8ac,LEGITIMATE,train,266
276,bdcf354559594e51b0bf50a909223366691e207e0afb5508abf2ebc468a5e250,LEGITIMATE,validation,267
277,804f9937288a6c92bf8025b2b7b898c50f9abba334462d19fa4edabb614c2baf,LEGITIMATE,train,268
278,1c4bb01809d868c475d4274bf5eeb5e137377c959dd8d07eed9b92234b53476b,LEGITIMATE,test,269
279,932607a1c27e123951dc1a7ea08c7b03114ac72b6099bfcdddf1d95f5245fbfa,LEGITIMATE,train,270
280,c9853673061813bfc9851b360ba7f2300ae9ed1a2be170fdd49ade8874619796,LEGITIMATE,test,271
281,689d99c371dafee29ef556bea58cbb86a82cc304b04699f771dc74d711644c05,LEGITIMATE,train,272
282,59c5250bb92f963c770ff6cefa935b05619df3a9374d073740610160bf141bb6,LEGITIMATE,train,273
283,da43abdb41b60776988a0d1818155dfa8a670c19fbedda45265dbc20f2fcfa9a,LEGITIMATE,train,274
284,a6214af37379d42426e571c6abd892663cee1ca8b3d795f4ee27967afbc02c28,LEGITIMATE,test,275
285,674a4a702745efb73ac175715bf070bd813a7257a36c6f84211fbf29fc1e407e,LEGITIMATE,train,276
286,27f53a958fe0c7815642b07c73244eff6d8e578ad2619bf04d21f555cc9a392f,SCAM,test,277
287,fc6444e201821f76e5c7e4276acbaa735e6e1eb681edb36f2ba6caca7eb8cf94,LEGITIMATE,train,278
288,baf619c442f4f1433e610da7f687a32c85905a3bc5a70a5ea328b02c153bb552,LEGITIMATE,train,279
289,07ee3294afb04c16eba6b415f8e7a0e0b93913779e12d84c8caca3da82e75b12,LEGITIMATE,test,280
290,78d30087cf205b413b2cf3d55877555e5f88c515da8affe2b2077e7715535280,LEGITIMATE,validation,281
291,b44105fe40a7e7bc41ca90d55a6cbb195768639ddcdbbfa215018970bba5d723,LEGITIMATE,train,282
292,b277ac4332b07ab175f6055677c64aab7927c2ca11501160a2e7eabb24e639cb,LEGITIMATE,test,283
293,576094bb90e5cea0721875c3b4da781d6c8b2bc310daa50644869fc74ea3fee7,LEGITIMATE,test,284
294,9bd187da56b13d46e95c73e0a002a296aac39a2d1a0cf1952bd85c2d69a819a2,LEGITIMATE,test,285
295,9f616ad7c18620d64e07b5df51f11abbe9bf496141c0d31712b8442ce5c80e66,SCAM,train,286
296,381e81d8f0a5bdbadbb245899ba36ad4ea0a2f741c1ae90ca34ca3f217e54f81,LEGITIMATE,train,287
297,530b77a9e91174b69b5c7e0cea3bb254e6362c8e3fb20a50e997d0190ccebf17,LEGITIMATE,train,288
298,0f21f2f04022113b4acd48253bedd4c751f9ac7e8ee959521c3e20877646246d,LEGITIMATE,train,289
299,a1eea823d7711003839c2bea5dba2b4064a05c940e045f6b839a6622a88afb7e,LEGITIMATE,validation,290
300,30c4a87f801a071c8dd3e5d7a592259ac5f0fa9e5bbaa1b5293db3e6ba23cafe,LEGITIMATE,test,291
301,fb84bc0a24de8bd189ed5ec61c5f8f18692d550a753d8068e4b06f56ea39b803,LEGITIMATE,train,292
302,6aad88f8bf5078586df7632601af7563068f2760fb1b03e64dec4b2047d63c0d,LEGITIMATE,train,293
303,220400accb4cbee178540804e1c16b8ef9e3c70d42a46dfe41a1676e361164d7,LEGITIMATE,train,294
304,0b4c127dea169ca3f7818f15df96321d613ef361eee395efef71939b34b3b58d,LEGITIMATE,train,295
305,a291bb3ac2c410621d178a0916a4c27703339b456c923b02472b90f027472a00,LEGITIMATE,train,296
306,e14560c3839d6d5e03a3e48ff54aa296f15c0031e6cbc5ef5b772ef4deb3cea9,LEGITIMATE,validation,297
307,69d030486bcf898140cb29daaec0975b9e03f03dc4749bbc57c2e43a524a5697,LEGITIMATE,validation,298
308,116a1c8f39e675ad3dbefa4ecb423392bcd66424100c449d239f61e937c3aad5,LEGITIMATE,test,299
309,1fdcb63a4168e2c1a30f5a5517987cefa940a35bc164ee3881c8c65e17a87e12,SCAM,validation,300
310,a068fddb536f0ee9e8c78a9da7a43bcee3b9237ed36ea555b9e30700ae460b36,LEGITIMATE,train,301
311,a411ddf3a139973c9d31e4b80e561efb808d0482c0c6c80f07833b08533ce00b,LEGITIMATE,train,302
312,d1311499a4519083bfdee61077f79415bc1fb4137433c5b7d48fe2acdf4d065e,LEGITIMATE,train,303
313,dab1ed3a94d02ff8bc528bc23ffb21fd261456960898ab52b5b4495fed5a7e15,LEGITIMATE,validation,304
314,4e78d859a018de9db8dd77a4136add120723a91c120937836fe1ba3da6028fb3,LEGITIMATE,train,305
315,c46ffec9b21afeb687644631582184aff9a3ed0a719ed4fe94ce95e6ff493774,LEGITIMATE,train,306
316,26a5992964d36210f33eebda855dc97de2d064f3e394b63a92540c42ca2d8266,LEGITIMATE,test,307
317,d7da8267ea86fe4c049b01b956c7bb49aa1c27d52a7fab68e9554d504b92aa8d,LEGITIMATE,validation,308
318,a4f8c33c687b8ca129f0d583493458f65596eeea7e4ac5e91ffda1e87573fa5a,LEGITIMATE,train,309
319,1d134607dfb1d1fd4e99b4a6a354e3bc2193e093515698c1cee6d8538cf3a47d,LEGITIMATE,train,310
320,87d129fbe3307899315598c34d7417ea58b91908cd896b931131db619d6c3ffa,LEGITIMATE,test,311
321,29e86e2d57fa0cd398c468b1799fb2482616996f8b6b1998e32b48d82f8248a5,LEGITIMATE,test,312
322,6567f00bfc9eca9e39887aedac60cfbabe0a37f37b05a82162ea9a1dbce8c08a,LEGITIMATE,train,313
324,407b9d4ac3ce4afc3e50cfcdddf7a8e3511a69082f9c9a454f8ef557ef3305ac,SPAM,validation,314
325,327ba76a0a149cf62469a1cef0f400506fc50cf22f066eb53dc8dec48254c1ba,LEGITIMATE,test,315
326,f5387cfde036e2d9ccdba22fc0264d1369900e885b06a63fbf2f9ad9d6c4eb9c,LEGITIMATE,train,316
327,1a9f147fffe500ff25d4f9e818a2cfbba607526b42cee742c3138a54331d61a7,LEGITIMATE,validation,317
328,e55e5e67e16b714d44f84f04e10e18375eccd2ae9cad34167a56c21b09d9ca63,LEGITIMATE,train,318
329,f9ed8853ee3fea2ae03068d11ef2ac12319e0e57199f38a997bc54267e796901,LEGITIMATE,validation,319
330,81b90922efbe673c0797c27e9da92d4e5d37a490cf2ac004dc06490151235083,LEGITIMATE,test,320
331,084390991e049f6905b2b0a7738bf3f1acfc7f693dcc116c5661d8eccb54dbf1,LEGITIMATE,train,321
332,91e1c1b277a68c198803e0c07350d833a2a3e7a9cf5c7364837c37ef964c334d,LEGITIMATE,train,322
333,9a4ad517bbf07eeed214cc69c28467b485307e157d87720829bf836e0f15dab0,LEGITIMATE,train,323
335,6564c54f8bd29349d865c62ba7c914064b5b58c5136c5a544e39f93012979c36,LEGITIMATE,validation,324
336,fbd4fc120fc10a368967df60ccc94b94c55b0ccabdcab1fbb8336a469e36f667,SCAM,train,325
337,4bdb94d5cb2d2db00e1b9b0f5cd25b83933ecc0a2471f25c49d8764ddffff8d3,LEGITIMATE,train,326
338,02d231c7a9742e628f21fe2ca83b1b2f5754f99c5a965f18cf543a2d6c604dc9,LEGITIMATE,train,327
339,c016813356b112d605f78bc33544d37db6c5d7b8cb45f7f97a296e01db24c7e0,LEGITIMATE,train,328
340,03d08139c72f1e78f3f5e67fe827f473440f067d9abf010388b14b9ceefa4aca,LEGITIMATE,train,329
341,846bb10ab358d952ad9a1d1541a99d3c39eda18443fa3669e3e9a0cfcdac311f,LEGITIMATE,train,330
342,468ca3d877627793f476c908802abdc407947b8b00d478822309ef65182678e1,LEGITIMATE,train,331
343,029e305a73227fb4d717b348b7c8d21239ba7ab7f1cd276c17ccf4142ee86419,LEGITIMATE,train,332
344,21a87d9aefddea36e24ca2b7d3c231a93acc9e14c211374e473960e942c12e04,LEGITIMATE,train,333
345,87e82cb312890707ccb6151fdc1f94be5ebeaaa6a6e9829f56693fdcde9ce946,LEGITIMATE,train,334
346,a998a9e58faaf364736c5b44886b494684afefb1e6cd4db8c5b3db9d24fc80dd,LEGITIMATE,test,335
347,c2cf9fcfe4dfb1369a004d3ff5698170e9c53de349992099cb776e47f704b4a6,LEGITIMATE,test,336
348,5ec2c8edc9e80797d1fd901890f88b763f80f7e73fcaac466c2bcac43c98df07,LEGITIMATE,train,337
349,57c0c51bbd53d6fd716115a008e548b20a147db23ceb2b95790930d163b3373d,LEGITIMATE,validation,338
350,a2f5388faee53bf0747f5ef86338d1dc39f935b0c77fe9fab9555f8b3ae47a0c,LEGITIMATE,train,339
351,f19f51859996057a3645bdd4085c3d092c11dc168dc505c1f4d292cb8d72c79e,LEGITIMATE,train,340
352,e2f320db2dfd8fae98230c9397b609da0160ddbd0a1deae97edc6ff774f7feb8,LEGITIMATE,validation,341
353,b8b54947047dc7efa6bd74a1ff1d67894a28546b186929e0b9e45c4f906a03b9,LEGITIMATE,validation,342
354,9df6fa86406389eaea9884a787dc205ad08acb07a8539d4d9179d93b4feac9e4,LEGITIMATE,train,343
355,37cde94952b1019a754820b9430d8cb272377de309d95f42389b428321b3d1ab,SCAM,test,344
356,c5240a181a1fd837927db075bd6049566965ee967ac934ca1125f8c31958367d,LEGITIMATE,validation,345
357,4106224f796db7e29f66abe34c7e145a15d7576e688f49cd89d25c6cf65bbfb5,LEGITIMATE,train,346
358,b6567f725b1cc8401687cdc8d4870f14333281fe47cf4e16efc38079b93360d7,LEGITIMATE,train,347
359,0ab2b29e1553ca3210aae2e5020cb3e8ab8821930b414b75ff1958b3a739f1b8,LEGITIMATE,validation,348
360,11ec03efef98922539f94bff5d4a37ab3d5dd19a35cf8edfc73fb8cb84c72ff7,LEGITIMATE,train,349
361,4cf0d6f1c152fe8e96991c7c3e34b2c815a7928cc8fdb4496487c3da6b3efaa0,LEGITIMATE,validation,350
362,27b188bdd1c298a806a5a1aceb5a861d73103bb3e755ce3fe289351513393b4d,LEGITIMATE,train,351
363,ea80ec3efc71e926f5166615f748d10b942877f34b0c8735f77d1b1ba61e6258,LEGITIMATE,train,352
364,64d0deb1b0fd669b4eb11e09013908eba1fc0bbc50e6af4869c4f475c747a4f4,LEGITIMATE,train,353
365,f9fcb0137f6009eeb51432f7e3ed79258d7fb204461a57d77f6de62bf33f67fe,LEGITIMATE,validation,354
366,f60138878f65f2fb4448de15c263723b4484b28d1d300f83e19fe9a4e7848ca9,LEGITIMATE,train,355
367,07ca7e63aa4909a76f49e7195d7ceec17393cdcc8bfc0b124a088e1059304df2,LEGITIMATE,validation,356
368,51b9fd681d3b9a9e7c2fcdf4b83fffe755d2e50afb357607d9fce059839acdba,LEGITIMATE,validation,357
369,1286039132262316a077b11bdedf69f369a4057568a2cdd67cc62d4c139b0a0b,LEGITIMATE,validation,358
370,892fda96f22c8879b8e469b2ed503cebed5d252b278c48e59986e18f0620b72d,SCAM,test,359
371,674fc5ade7b7e0aa954f95b9f43e9e15637b5b06b25334b223b87b7b261f5677,LEGITIMATE,test,360
372,7a05b1885b93bb4cacf5abb01d82a91a53d10100a1a4df4e344780be38fae579,LEGITIMATE,validation,361
373,574d017da8f1bb3d17382a778c314d23226aaa6cd8e791ceff775c6ccae71c3d,SCAM,train,362
374,50a242f54a52ca923b3c381553b2c927bfa3447c152b241193ce630ff48e85c2,LEGITIMATE,validation,363
375,09c7bc0c40885627e14abff76cf2ef9ec437fc8a8ff371953f5e2ed50120ae38,LEGITIMATE,validation,364
376,0ccc63fa5cb30a2f96dcda6043bed06576670792d25add6ca14c7e04364d7922,LEGITIMATE,test,365
377,4bbe7cde715c7dc52bf4386afe1012e90ec376c1faef2e207d8653e50fdb116c,LEGITIMATE,train,366
378,8c61f4f11450afd6cdda31084184414c81004cf5ef35c4b1879f5065d8f3a364,LEGITIMATE,test,367
379,119c78ceb73b1c06bd9501da3c990d350ee420dfef09f41029a7a258b966983e,LEGITIMATE,train,368
380,a6afd1a976353d675aac4555e4788fa94eedf9b31e14b3522d9a97642b3349f1,SCAM,validation,369
381,844ac450d014d5781aae89ef315ac5f3728a5f7ff0aa7d764ea06acc47b23af4,SCAM,train,370
382,1af5a86f798bd13155f1fb3810cfb346a586ae08e1db658b4ec0124856706879,LEGITIMATE,train,371
384,e71a07a8ae036f06c0e89fa2992f79e5c075fa30e319d7ce78fb4e55d17daac5,SCAM,validation,372
385,5c772a3162f3eb57462f0bd6e55abe7dfbbaee9d1e92cf491c0bc29b2519495e,SPAM,train,373
386,6a90d1476707e9034dbc3905b1e48e0fd9af3642d7c4b48cbb620eb41d33e35a,SPAM,train,374
387,53a624c12ebbca669c69a05197c09660ab72c5343901f70b6bc7b6eaeb72b106,LEGITIMATE,validation,375
388,5c6a0a888e46018095e6e42b350bdc856dcdb1c24903b3f5d3287d02615cc2e8,LEGITIMATE,test,376
389,10a0f7ca7be028b02348616591714df0ce28d7e29dec108c8ddfa3166ca8066e,LEGITIMATE,train,377
390,7ad61f5c5817525ac474e3e75e05771aa311b48e0bc7e7c38579c126505450ef,SCAM,train,378
391,fd88bea3942773b203edd66fe145751e23a865d0cc8164067aee4b38e4fc95a9,LEGITIMATE,train,379
392,9d9e7ec69dec99fc677be2f0e974ddad31bc490ede13ab8cc2332d1d89ed298f,LEGITIMATE,test,380
393,133e3e935e42d4498684c8194c0b222b79995ab39affcb629867627bcbf4edfe,SCAM,train,381
394,bb2cd2f630014612d5074e01ea2ac2c34a343c00a599477d308fb6d3756a2727,LEGITIMATE,train,382
395,aca357ac4697761ba62ae60092fb4e70149f9140b3fdfb5a799f94f471eabb90,LEGITIMATE,train,383
396,c996d71a2d494f3193790cef6eb17d91d8a22c1df432ab26c02ae3d514e14bc1,LEGITIMATE,train,384
397,e4201a1cde2fbf90f6617d2b98e0547806d43146ad46e522b12aa545a0835b46,LEGITIMATE,test,385
398,5e1c4e2f4020410e854fc354c9bbdcc3f405e1abaa800abbe6d8e99dd2050849,LEGITIMATE,train,386
399,a3fecc0ddcf5f62d658510dd19079fba55fd07a7b1639a2b6aeb7a5e66ec8593,LEGITIMATE,test,387
400,764aa9d0d40ddb568873f748e13707e1c4b23ec0d7c5367fd377e4d9021d95df,LEGITIMATE,train,388
401,8df209d9a990b2e2864bb6d184e03a33ab5aa9a9a1cf0fa6ae04dea2ae9474ae,SCAM,test,389
402,0a19467ba4631e9145eda4d40b6cda01ea6005b3460580d8ff0465db4df8644d,LEGITIMATE,validation,390
403,ad29226d0a9e28c6dd95970826fd765c72fdba7f5a9c8db32108e9013cadd421,SCAM,validation,391
404,87803a058959dbb0b19bebb174948928d3622b060fb6fa8f387e65c35aa83f8a,LEGITIMATE,train,392
405,c3710935b2f1871d3314d31ab75183e835a98689055e6abc04c9d4d81d7c1673,LEGITIMATE,test,393
406,ab4722bdcce01e024f5334364a7a269d577b64e154c586b166aeada5054146d8,LEGITIMATE,train,394
407,888c472373e4a15782db4e6591c17bd3a71ab4d42273e346551cbe1a1d41cb29,LEGITIMATE,test,395
408,39a522e0f23afad8274a70d46871967a8357c3f7d6ea6c6058cdd20bb3e344dc,LEGITIMATE,test,396
409,8e73078270251d71e71f262964818690536436bd3d46fda9069c1e853c99b7bc,LEGITIMATE,train,397
410,a600291143172394963730f43412da1675fab6b42967657b36bad1afd5d7204d,LEGITIMATE,train,398
411,2b11e60bf6ae96d23e2c7170255df51abdab26086c5ddef97f9cb929a5e2a264,SPAM,train,399
412,3728b743a2e7a2c2fb21ac0a45bfef6717dd69a2cf0b06e892eb6d67e3ce0cee,LEGITIMATE,train,400
413,a075e3552bb395c5b4f01d91710863a4bed50c5849d36d39499876c026d53aba,LEGITIMATE,test,401
414,aa8fbda64f41f4d0111c1ff12ec212c592e420a4e8b6f76912b4cc5d98b9792c,SPAM,validation,402
415,3fd758eda86fa285c8631b341856fc11bc7869301cb4150bb37a5e418bb2dac8,LEGITIMATE,train,403
416,48834e39fc6893c0d53cc541a30674a0731291dbea77212e73ebe4e130c2623a,SCAM,test,404
417,e3d8fa62763309b3f44e6bbd25081d8e9348d4edba08e0e86a0bd4d42e3e690a,LEGITIMATE,test,405
418,eeb817a58f45155fe05ad9e0d7ebfaa424f110fec9b28b8f464790a102e3538a,LEGITIMATE,validation,406
419,dcb7d0ed4b0c0aa3fc2129b1159e6178997757f991121e8094dab58ef1560ea0,LEGITIMATE,train,407
420,8e946c1b14514255731c15f0da45a604e61d17aaec54f7c276afa61bef2fff6f,LEGITIMATE,validation,408
421,767e6738394c59da7f3b02348d0a6cbf85ccc559143c116e8b3f51a336ab4af8,LEGITIMATE,validation,409
422,50e19bea9ef0e9f6b4a420eba313454f0e3f4135244e780d59812e68a4790965,LEGITIMATE,train,410
423,6883d15e9c7c97053165b0255994eb3e161c015c848ee2f4468a3f6d25439d02,LEGITIMATE,test,411
424,a35e313c1eafbaaf590666c16b21b3c1ff3b5c694d36157a5bc6f9947ba20bf8,LEGITIMATE,train,412
425,c971cf338fc78bfffdfdcdba7a889efd5b766e37d937cd0490b272650fd36769,LEGITIMATE,train,413
426,b80065e07145b7f994ca91499ce946c9c1aae87f71416109c61ee922b3531cf8,LEGITIMATE,train,414
427,29864efd77eac77f0cae44da6eebeca25ed6d877f0642e730915b211e4fdcafc,LEGITIMATE,test,415
428,2a8fa6d618781d89348e9c755016cf919357bc5d79ab4e27bd35e89a78069dd5,SCAM,test,416
429,1465fbb307abaaf5f912ef7663d8cc10380b752b36cb4d582dcbb0182e64671f,LEGITIMATE,test,417
430,36396e6bfc03a04c3df64f9164834bd967ab84f52a47df0a5e878eb160ea2ace,LEGITIMATE,validation,418
431,427346adccc9b31a103e8ebb6776b565ff5546be2abdad6e0aa8d51060e450d5,LEGITIMATE,test,419
432,c97cdc1df04a888035af9f7b9baf1f2c1109739dcfb3785f123067de27a72776,LEGITIMATE,test,420
433,b7d58d3693b1ce38a3044ab920aeae742fe7495f9a6784b9b6601bc305106621,LEGITIMATE,train,421
435,e3da5443f79344ae8e2ed11f0d186161015875402f4e820267582039c0d9507a,LEGITIMATE,test,422
436,0a09f2f5a4bf0bea3ca42124684cfd19ca4b4936f1657b0c12b26b88cef00223,SCAM,validation,423
437,66faa9d6afcfae00bd7b273db4995d79f665b8057d66b3a2d6caf3d50adeeef7,LEGITIMATE,train,424
438,abf4dc7bac68ff70267e92dd93cb898a7092ba03aa3f13d211428e2859d28b8b,LEGITIMATE,test,425
439,272e77ec884e7133dc96958cc178ab170063b23b096f7f1b41b8887e4f9be36e,LEGITIMATE,validation,426
440,41240a947176a221d37d92dcbd4281f7041ed4a1f7cd092b0f7dc17552355f88,LEGITIMATE,validation,427
441,02aa299564ca603393151ee9ed035f40eacb4e838f9e9284175e99ae56719ee3,LEGITIMATE,train,428
442,33ef529c4dae68596a590677178a729a8042f5f7dd324c0eb4c04159be592c74,LEGITIMATE,train,429
443,38aceafa63c76b155d1b48737bffa9fa6e109130513348e896c3d1ec0cde78ba,SCAM,test,430
444,03a776186d3497b3837be958620a8f649d763bd83b9b247e7d018e9686d255b4,LEGITIMATE,train,431
445,be57c4e765657c14857197b7f4888efa8816a0b222449760bc487b965c740a7d,SPAM,test,432
446,54d75a656e73051b43a0304b5f208af2699833190b6f6ca45cf8cf85926abee0,SPAM,test,433
447,3d5bd7fd5302b7a452d0cfddff76fc1320ba3def649b621bbf60e06aa77c5e7e,LEGITIMATE,train,434
448,ceb881a3502296f8b4f1fbe25c5a8109f44b788bb65c085f88dd82b4349d7012,LEGITIMATE,train,435
449,a79baa27a914a363986f8d2600143a2df59cc9e2622a674c728b6a2f8715d4f7,LEGITIMATE,train,436
450,c33b74d569d22a33e3399800af0145d61e1f7ad1d79687f7e1c097402b641f50,LEGITIMATE,validation,437
451,5d45d7cf7a1fb2b8a02581e2f125faa5df7a060a8c0d2963275ac7b22dcf50f5,LEGITIMATE,test,438
452,02ec8d00aafbfe4e1889860d4611cd6a2ac353ba83eb6a140b528c4693601965,LEGITIMATE,train,439
453,f4e3d90a3e31427252e8e1016cd8f647e6c2a6af9228e6caa61ad1385b3b171a,LEGITIMATE,train,440
454,826e50ad02cd030f53a7cc2406ed68278e8361bb1c6ea9f989599fa32e6b9d0f,LEGITIMATE,test,441
455,297be68d5e541d4fb3ed32765883b325f80eff952434074ba032bb6c4cf0b614,LEGITIMATE,test,442
456,5df8bd71d16ea6940cdbe09e2de0eb48f9991b6ddcb9318a08ef9290012912d9,LEGITIMATE,validation,443
457,ba3cd7ae2e44fa27cd11d24a8ac98830ce4a248760afd0c5a0f9b4a165541f69,LEGITIMATE,train,444
458,95c2cef2abe32f26a19c7fbe341b561792d514b6947393f750c064ca5f671915,SPAM,test,445
459,95b634a71c58ccad164feb918104900f862dc8a6fafc63be5913b4302c68fbac,LEGITIMATE,validation,446
460,bd60cbd5d0086b3a24b787e19362d395f16678b350eb62244d6151b53c1beb0b,LEGITIMATE,train,447
462,e7a103917da8bbb029efcb19c4cbd427dfb6f143a722fb0d2d43950f7d59ec85,LEGITIMATE,train,448
463,4dc704a94865a2ec668aff34482945ec2dc3d1a7a0061dced89fd8da1de7ba75,LEGITIMATE,train,449
464,cd139bcbd030013ba67b76c09e52dfd089912d7a9dee1334186b679858d69e8b,LEGITIMATE,train,450
465,b2e0b9085435cbf11fdbd6d866bb6dc70fc11749d379e7d9eac7023cfc9e3839,LEGITIMATE,train,451
466,d26d9d7a440ca4e3b1002f3c41a43a5e6f5105e762cc550780d47bba869a74f3,LEGITIMATE,train,452
467,c438655bab799e594302dbebdece1bb5d014e63687044b93949789c2e1af9c58,LEGITIMATE,test,453
468,5cdb93e3a5ad991a066265c292d15e134cdbeda42cfd260d4c68bbd1a6698180,SCAM,train,454
469,d8213d52e62c8fc7284e82c1437a93aadc489a342b28be7b3e2366724d3efdcb,LEGITIMATE,validation,455
470,8c57fd2cf2a8ca0d220148ec6a46dacc1cc1b6975380b48c31899ad31b508f2e,LEGITIMATE,train,456
472,c19f50172e51105288dc7f6e2695c97cb4f0fa2c1b48c067b931d0a5cfb68c8e,LEGITIMATE,train,457
473,f11b03385b3ee523c2346f92a650920a299038db8ce629aa7975f21ff1f416ae,LEGITIMATE,train,458
474,be4979ff0f183a550b7e1a27cf2956a0fa4f3c09c5f2f57cc3daac2e2d5652b5,SPAM,train,459
475,32250650977e4219570ae1ff30e426d01f907697ac002479fda3a8b71ba68aad,LEGITIMATE,test,460
476,95b93a98618bedd079d7398db9cf1bf882215a2470aef4878c8d9c68ceef3adc,LEGITIMATE,train,461
477,0139dd9e3c1c74f29e5b760456e6da40dbff4bd0f9814fd63239b529c2920803,LEGITIMATE,validation,462
478,2911221574b19f157929f531f4951804d69cf7631260daf99d29d4051ebaab07,LEGITIMATE,test,463
479,31e3cfd6f016c31fe97046613132ba068786e14698ab4dba3763f58d7350ff83,SPAM,validation,464
480,b6c637682519233c1a692ca36599bd7ee45fac61525544f7f8fb55f6ce683750,LEGITIMATE,validation,465
481,2a86b73fbe3ee38fe5b974af5cc301106ab6390d37fe2ff6690ffacd71fa6ee0,LEGITIMATE,validation,466
482,f534f97a8f1233607e83222ecc44b3a1f9494505bacd046562183dcc36397a3d,LEGITIMATE,train,467
483,b04fd341b63f136a50fb280c5da9db327c4d0114727e42265d14fda96945a6f8,LEGITIMATE,validation,468
484,f73027919325520a522db009bf16a6e55cc65c04ebf48b902fa61f9b2d9c2b52,LEGITIMATE,validation,469
486,2492b4213bf6ab24691929de9f52886a5aa37ef0c7049b478a82068ce81b1b8e,LEGITIMATE,validation,470
487,97f38c3de0092bb34c89da20e4507dbc875ea7020e0a59a23f95c9c021e6238c,LEGITIMATE,validation,471
488,73921442271fcd9c876ea62322773d66d0952333230278d120d20b65ad16b812,SCAM,train,472
489,d71d4bd4220643f6e73b13b61c58002176b096477a8468d5d80a1e447716ba63,LEGITIMATE,validation,473
490,b84371646f899a2de5334959561fd5ec52c580fcd7f037d7ef2b803a9be26063,LEGITIMATE,train,474
491,cb12fc16004deb0cb032ee0b34b958f427bcd534247dc87961363ebf196af00c,SCAM,test,430
492,ddae4c5831a4795d3dc22b080efa734a877c97a473c83089d8dec7bd53f84df6,LEGITIMATE,train,475
493,4c2de6a601b85412ff7cd9b95dabc6b0adccbc98f8af7f5f7abf5dc43c18d671,LEGITIMATE,train,476
494,aacebeb2524dc319dd35b83c4e4133b0e2baf3021c1ceecc97b60302e862cd85,LEGITIMATE,train,477
495,eeeb1380b3fb0e652274341cbd0012db29af23206bdbe0dfab11afa2cb9b9908,LEGITIMATE,train,478
496,9742409fdc5daf694ac041514c19d93509b42864c5f3f242c3ac0d5ee7b17f1f,LEGITIMATE,validation,479
497,b185633dfa994d277e29ad2e9fa3533c9c389d26e0413d59131f637e094b6a32,LEGITIMATE,test,480
498,8653d1eaeaa0cba312597df366e2ca5e0743a271091d99c2ed515ede22cd2367,LEGITIMATE,validation,481
499,128dfdb4e73a0906e26107989d8a7b2fa98ef3655c5d427504fe73c6ffac832f,SPAM,train,482
500,acb65b41b773ec9506ae34b1b379496433527d1b0fb446a52479cb78c2acaa93,LEGITIMATE,train,483
501,8a075337e970f9970ecd75a298e9a0222e744c0a6baeb5c877fc8797e2175fef,LEGITIMATE,validation,484
